"Ma","T","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","alphat","k","nut","p","rho","rhoMean","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0004432,299.45,-0.14964,-0.036977,0,-0.1427,-0.032467,0,0.04009,0.0019949,0,0.00063839,0,0,0,1.4459e-09,0,99770,1.1581,1.1569,1,0.004565,0.025,0.004565,0
0.00044321,299.45,-0.14964,-0.03701,0,-0.14275,-0.032493,0,0.040076,0.0020016,0,0.00063722,0,0,0,1.4495e-09,0,99770,1.1581,1.1569,1,0.00457,0.025,0.00457,0
0.00044321,299.45,-0.14963,-0.037043,0,-0.1428,-0.032519,0,0.040062,0.0020083,0,0.00063606,0,0,0,1.4531e-09,0,99770,1.1581,1.1569,1,0.004575,0.025,0.004575,0
0.00044321,299.45,-0.14962,-0.037076,0,-0.14284,-0.032545,0,0.040047,0.002015,0,0.00063489,0,0,0,1.4567e-09,0,99770,1.1581,1.1569,1,0.00458,0.025,0.00458,0
0.0004432,299.45,-0.14961,-0.037108,0,-0.14288,-0.032571,0,0.040032,0.0020218,0,0.00063375,0,0,0,1.4611e-09,0,99770,1.1581,1.1569,1,0.004585,0.025,0.004585,0
0.00044318,299.45,-0.14959,-0.03714,0,-0.14291,-0.032596,0,0.040017,0.0020286,0,0.00063262,0,0,0,1.4656e-09,0,99770,1.1581,1.1569,1,0.00459,0.025,0.00459,0
0.00044316,299.45,-0.14958,-0.037173,0,-0.14295,-0.032622,0,0.040001,0.0020354,0,0.00063149,0,0,0,1.4702e-09,0,99770,1.1581,1.1569,1,0.004595,0.025,0.004595,0
0.00044314,299.45,-0.14956,-0.037205,0,-0.14298,-0.032648,0,0.039986,0.0020422,0,0.00063036,0,0,0,1.4748e-09,0,99770,1.1581,1.1569,1,0.0046,0.025,0.0046,0
0.00044312,299.45,-0.14955,-0.037237,0,-0.14302,-0.032674,0,0.039971,0.002049,0,0.00062922,0,0,0,1.4793e-09,0,99770,1.1581,1.1569,1,0.004605,0.025,0.004605,0
0.0004431,299.45,-0.14953,-0.03727,0,-0.14305,-0.0327,0,0.039955,0.0020558,0,0.00062809,0,0,0,1.4839e-09,0,99770,1.1581,1.1569,1,0.00461,0.025,0.00461,0
0.00044308,299.45,-0.14952,-0.037302,0,-0.14309,-0.032726,0,0.03994,0.0020626,0,0.00062696,0,0,0,1.4884e-09,0,99770,1.1581,1.1569,1,0.004615,0.025,0.004615,0
0.00044306,299.45,-0.1495,-0.037335,0,-0.14313,-0.032752,0,0.039925,0.0020694,0,0.00062583,0,0,0,1.493e-09,0,99770,1.1581,1.1569,1,0.00462,0.025,0.00462,0
0.00044304,299.45,-0.14949,-0.037367,0,-0.14316,-0.032778,0,0.039909,0.0020762,0,0.0006247,0,0,0,1.4976e-09,0,99770,1.1581,1.1569,1,0.004625,0.025,0.004625,0
0.000443,299.45,-0.14946,-0.037399,0,-0.14319,-0.032803,0,0.039893,0.0020832,0,0.0006236,0,0,0,1.5028e-09,0,99770,1.1581,1.1569,1,0.00463,0.025,0.00463,0
0.00044295,299.45,-0.14944,-0.03743,0,-0.14321,-0.032829,0,0.039876,0.0020901,0,0.0006225,0,0,0,1.508e-09,0,99770,1.1581,1.1569,1,0.004635,0.025,0.004635,0
0.00044291,299.45,-0.14942,-0.037462,0,-0.14324,-0.032855,0,0.03986,0.002097,0,0.00062141,0,0,0,1.5132e-09,0,99770,1.1581,1.1569,1,0.00464,0.025,0.00464,0
0.00044287,299.45,-0.14939,-0.037494,0,-0.14326,-0.032881,0,0.039843,0.0021039,0,0.00062031,0,0,0,1.5184e-09,0,99770,1.1581,1.1569,1,0.004645,0.025,0.004645,0
0.00044283,299.45,-0.14937,-0.037526,0,-0.14329,-0.032906,0,0.039827,0.0021109,0,0.00061921,0,0,0,1.5235e-09,0,99770,1.1581,1.1569,1,0.00465,0.025,0.00465,0
0.00044279,299.45,-0.14935,-0.037558,0,-0.14331,-0.032932,0,0.03981,0.0021178,0,0.00061811,0,0,0,1.5287e-09,0,99770,1.1581,1.1569,1,0.004655,0.025,0.004655,0
0.00044275,299.45,-0.14933,-0.03759,0,-0.14334,-0.032958,0,0.039794,0.0021247,0,0.00061701,0,0,0,1.5339e-09,0,99770,1.1581,1.1569,1,0.00466,0.025,0.00466,0
0.0004427,299.45,-0.1493,-0.037621,0,-0.14336,-0.032984,0,0.039777,0.0021316,0,0.00061592,0,0,0,1.5391e-09,0,99770,1.1581,1.1569,1,0.004665,0.025,0.004665,0
0.00044266,299.45,-0.14928,-0.037653,0,-0.14339,-0.033009,0,0.039761,0.0021386,0,0.00061483,0,0,0,1.5444e-09,0,99770,1.1581,1.1569,1,0.00467,0.025,0.00467,0
0.00044259,299.45,-0.14925,-0.037684,0,-0.1434,-0.033035,0,0.039743,0.0021456,0,0.00061376,0,0,0,1.5499e-09,0,99770,1.1581,1.1569,1,0.004675,0.025,0.004675,0
0.00044253,299.45,-0.14922,-0.037715,0,-0.14342,-0.033061,0,0.039725,0.0021527,0,0.0006127,0,0,0,1.5555e-09,0,99770,1.1581,1.1569,1,0.00468,0.025,0.00468,0
0.00044247,299.44,-0.14919,-0.037747,0,-0.14344,-0.033086,0,0.039708,0.0021597,0,0.00061163,0,0,0,1.561e-09,0,99770,1.1581,1.1569,1,0.004685,0.025,0.004685,0
0.00044241,299.44,-0.14916,-0.037778,0,-0.14345,-0.033112,0,0.03969,0.0021667,0,0.00061057,0,0,0,1.5666e-09,0,99770,1.1581,1.1569,1,0.00469,0.025,0.00469,0
0.00044235,299.44,-0.14913,-0.037809,0,-0.14347,-0.033137,0,0.039673,0.0021738,0,0.0006095,0,0,0,1.5721e-09,0,99770,1.1581,1.1569,1,0.004695,0.025,0.004695,0
0.00044229,299.44,-0.1491,-0.03784,0,-0.14349,-0.033163,0,0.039655,0.0021808,0,0.00060844,0,0,0,1.5776e-09,0,99770,1.1581,1.1569,1,0.0047,0.025,0.0047,0
0.00044222,299.44,-0.14907,-0.037872,0,-0.1435,-0.033189,0,0.039637,0.0021879,0,0.00060737,0,0,0,1.5832e-09,0,99770,1.1581,1.1569,1,0.004705,0.025,0.004705,0
0.00044216,299.44,-0.14904,-0.037903,0,-0.14352,-0.033214,0,0.03962,0.0021949,0,0.00060631,0,0,0,1.5887e-09,0,99770,1.1581,1.1569,1,0.00471,0.025,0.00471,0
0.00044209,299.44,-0.149,-0.037934,0,-0.14353,-0.03324,0,0.039602,0.002202,0,0.00060526,0,0,0,1.5943e-09,0,99770,1.1581,1.1569,1,0.004715,0.025,0.004715,0
0.00044201,299.44,-0.14897,-0.037964,0,-0.14354,-0.033265,0,0.039583,0.0022092,0,0.00060422,0,0,0,1.6e-09,0,99770,1.1581,1.1569,1,0.00472,0.025,0.00472,0
0.00044193,299.44,-0.14893,-0.037995,0,-0.14355,-0.03329,0,0.039564,0.0022163,0,0.00060319,0,0,0,1.6057e-09,0,99770,1.1581,1.1569,1,0.004725,0.025,0.004725,0
0.00044185,299.44,-0.14889,-0.038026,0,-0.14356,-0.033316,0,0.039546,0.0022235,0,0.00060216,0,0,0,1.6114e-09,0,99770,1.1581,1.1569,1,0.00473,0.025,0.00473,0
0.00044177,299.44,-0.14886,-0.038056,0,-0.14357,-0.033341,0,0.039527,0.0022306,0,0.00060112,0,0,0,1.617e-09,0,99770,1.1581,1.1569,1,0.004735,0.025,0.004735,0
0.00044169,299.44,-0.14882,-0.038087,0,-0.14357,-0.033367,0,0.039508,0.0022378,0,0.00060009,0,0,0,1.6227e-09,0,99770,1.1581,1.1569,1,0.00474,0.025,0.00474,0
0.00044161,299.44,-0.14878,-0.038118,0,-0.14358,-0.033392,0,0.03949,0.0022449,0,0.00059906,0,0,0,1.6284e-09,0,99770,1.1581,1.1569,1,0.004745,0.025,0.004745,0
0.00044153,299.44,-0.14875,-0.038148,0,-0.14359,-0.033417,0,0.039471,0.0022521,0,0.00059802,0,0,0,1.6341e-09,0,99770,1.1581,1.1569,1,0.00475,0.025,0.00475,0
0.00044145,299.44,-0.14871,-0.038179,0,-0.1436,-0.033443,0,0.039452,0.0022592,0,0.00059699,0,0,0,1.6397e-09,0,99770,1.1581,1.1569,1,0.004755,0.025,0.004755,0
0.00044135,299.44,-0.14867,-0.038209,0,-0.1436,-0.033468,0,0.039433,0.0022664,0,0.00059598,0,0,0,1.6454e-09,0,99770,1.1581,1.1569,1,0.00476,0.025,0.00476,0
0.00044126,299.44,-0.14862,-0.038239,0,-0.1436,-0.033493,0,0.039413,0.0022737,0,0.00059498,0,0,0,1.6511e-09,0,99770,1.1581,1.1569,1,0.004765,0.025,0.004765,0
0.00044116,299.44,-0.14858,-0.038269,0,-0.1436,-0.033519,0,0.039393,0.002281,0,0.00059397,0,0,0,1.6568e-09,0,99770,1.1581,1.1569,1,0.00477,0.025,0.00477,0
0.00044106,299.44,-0.14854,-0.038299,0,-0.1436,-0.033544,0,0.039374,0.0022882,0,0.00059297,0,0,0,1.6624e-09,0,99770,1.1581,1.157,1,0.004775,0.025,0.004775,0
0.00044096,299.44,-0.1485,-0.03833,0,-0.1436,-0.033569,0,0.039354,0.0022955,0,0.00059197,0,0,0,1.6681e-09,0,99770,1.1581,1.157,1,0.00478,0.025,0.00478,0
0.00044086,299.44,-0.14845,-0.03836,0,-0.1436,-0.033594,0,0.039334,0.0023027,0,0.00059096,0,0,0,1.6738e-09,0,99770,1.1581,1.157,1,0.004785,0.025,0.004785,0
0.00044077,299.44,-0.14841,-0.03839,0,-0.1436,-0.033619,0,0.039314,0.00231,0,0.00058996,0,0,0,1.6795e-09,0,99770,1.1581,1.157,1,0.00479,0.025,0.00479,0
0.00044067,299.44,-0.14837,-0.03842,0,-0.1436,-0.033645,0,0.039295,0.0023173,0,0.00058895,0,0,0,1.6851e-09,0,99770,1.1581,1.157,1,0.004795,0.025,0.004795,0
0.00044057,299.44,-0.14832,-0.03845,0,-0.1436,-0.03367,0,0.039275,0.0023245,0,0.00058795,0,0,0,1.6908e-09,0,99770,1.1581,1.157,1,0.0048,0.025,0.0048,0
0.00044046,299.44,-0.14827,-0.038479,0,-0.1436,-0.033695,0,0.039254,0.0023319,0,0.00058698,0,0,0,1.6964e-09,0,99770,1.1581,1.157,1,0.004805,0.025,0.004805,0
0.00044034,299.44,-0.14823,-0.038509,0,-0.14359,-0.03372,0,0.039233,0.0023392,0,0.000586,0,0,0,1.702e-09,0,99770,1.1581,1.157,1,0.00481,0.025,0.00481,0
0.00044023,299.44,-0.14818,-0.038538,0,-0.14358,-0.033745,0,0.039213,0.0023466,0,0.00058503,0,0,0,1.7075e-09,0,99770,1.1581,1.157,1,0.004815,0.025,0.004815,0
0.00044011,299.44,-0.14813,-0.038568,0,-0.14357,-0.03377,0,0.039192,0.002354,0,0.00058405,0,0,0,1.7131e-09,0,99770,1.1581,1.157,1,0.00482,0.025,0.00482,0
0.00044,299.44,-0.14808,-0.038597,0,-0.14357,-0.033795,0,0.039171,0.0023613,0,0.00058308,0,0,0,1.7187e-09,0,99770,1.1581,1.157,1,0.004825,0.025,0.004825,0
0.00043989,299.44,-0.14803,-0.038626,0,-0.14356,-0.03382,0,0.03915,0.0023687,0,0.0005821,0,0,0,1.7243e-09,0,99770,1.1581,1.157,1,0.00483,0.025,0.00483,0
0.00043977,299.44,-0.14798,-0.038656,0,-0.14355,-0.033845,0,0.03913,0.0023761,0,0.00058113,0,0,0,1.7299e-09,0,99770,1.1581,1.157,1,0.004835,0.025,0.004835,0
0.00043966,299.44,-0.14793,-0.038685,0,-0.14355,-0.03387,0,0.039109,0.0023834,0,0.00058015,0,0,0,1.7354e-09,0,99770,1.1581,1.157,1,0.00484,0.025,0.00484,0
0.00043954,299.44,-0.14788,-0.038715,0,-0.14354,-0.033895,0,0.039088,0.0023908,0,0.00057919,0,0,0,1.741e-09,0,99770,1.1581,1.157,1,0.004845,0.025,0.004845,0
0.00043941,299.44,-0.14783,-0.038743,0,-0.14352,-0.033919,0,0.039066,0.0023983,0,0.00057824,0,0,0,1.7464e-09,0,99770,1.1581,1.157,1,0.00485,0.025,0.00485,0
0.00043928,299.44,-0.14778,-0.038772,0,-0.14351,-0.033944,0,0.039044,0.0024057,0,0.00057729,0,0,0,1.7518e-09,0,99770,1.1581,1.157,1,0.004855,0.025,0.004855,0
0.00043915,299.44,-0.14772,-0.038801,0,-0.1435,-0.033969,0,0.039022,0.0024132,0,0.00057634,0,0,0,1.7572e-09,0,99770,1.1581,1.157,1,0.00486,0.025,0.00486,0
0.00043902,299.44,-0.14767,-0.03883,0,-0.14348,-0.033994,0,0.039001,0.0024207,0,0.00057539,0,0,0,1.7627e-09,0,99770,1.1581,1.157,1,0.004865,0.025,0.004865,0
0.00043889,299.44,-0.14761,-0.038859,0,-0.14347,-0.034019,0,0.038979,0.0024281,0,0.00057445,0,0,0,1.7681e-09,0,99770,1.1581,1.157,1,0.00487,0.025,0.00487,0
0.00043876,299.44,-0.14756,-0.038888,0,-0.14346,-0.034043,0,0.038957,0.0024356,0,0.0005735,0,0,0,1.7735e-09,0,99770,1.1581,1.157,1,0.004875,0.025,0.004875,0
0.00043863,299.44,-0.1475,-0.038917,0,-0.14344,-0.034068,0,0.038935,0.0024431,0,0.00057255,0,0,0,1.7789e-09,0,99770,1.1581,1.157,1,0.00488,0.025,0.00488,0
0.0004385,299.44,-0.14745,-0.038945,0,-0.14343,-0.034093,0,0.038913,0.0024505,0,0.0005716,0,0,0,1.7844e-09,0,99770,1.1581,1.157,1,0.004885,0.025,0.004885,0
0.00043837,299.44,-0.14739,-0.038974,0,-0.14341,-0.034117,0,0.038891,0.0024581,0,0.00057067,0,0,0,1.7897e-09,0,99770,1.1581,1.157,1,0.00489,0.025,0.00489,0
0.00043822,299.44,-0.14733,-0.039002,0,-0.14339,-0.034142,0,0.038868,0.0024656,0,0.00056974,0,0,0,1.7949e-09,0,99770,1.1581,1.157,1,0.004895,0.025,0.004895,0
0.00043808,299.44,-0.14727,-0.03903,0,-0.14337,-0.034167,0,0.038846,0.0024732,0,0.00056882,0,0,0,1.8002e-09,0,99770,1.1581,1.157,1,0.0049,0.025,0.0049,0
0.00043794,299.44,-0.14722,-0.039059,0,-0.14335,-0.034191,0,0.038823,0.0024807,0,0.0005679,0,0,0,1.8054e-09,0,99770,1.1581,1.157,1,0.004905,0.025,0.004905,0
0.00043779,299.44,-0.14716,-0.039087,0,-0.14333,-0.034216,0,0.0388,0.0024883,0,0.00056697,0,0,0,1.8106e-09,0,99770,1.1581,1.157,1,0.00491,0.025,0.00491,0
0.00043765,299.44,-0.1471,-0.039115,0,-0.14331,-0.03424,0,0.038777,0.0024959,0,0.00056605,0,0,0,1.8159e-09,0,99770,1.1581,1.157,1,0.004915,0.025,0.004915,0
0.0004375,299.44,-0.14704,-0.039143,0,-0.14329,-0.034265,0,0.038754,0.0025034,0,0.00056513,0,0,0,1.8211e-09,0,99770,1.1581,1.157,1,0.00492,0.025,0.00492,0
0.00043736,299.44,-0.14698,-0.039171,0,-0.14327,-0.034289,0,0.038732,0.002511,0,0.0005642,0,0,0,1.8263e-09,0,99770,1.1581,1.157,1,0.004925,0.025,0.004925,0
0.00043722,299.44,-0.14692,-0.0392,0,-0.14325,-0.034314,0,0.038709,0.0025185,0,0.00056328,0,0,0,1.8316e-09,0,99770,1.1581,1.157,1,0.00493,0.025,0.00493,0
0.00043706,299.44,-0.14686,-0.039227,0,-0.14322,-0.034338,0,0.038685,0.0025262,0,0.00056237,0,0,0,1.8367e-09,0,99770,1.1581,1.157,1,0.004935,0.025,0.004935,0
0.00043691,299.44,-0.14679,-0.039255,0,-0.1432,-0.034362,0,0.038662,0.0025338,0,0.00056147,0,0,0,1.8417e-09,0,99770,1.1581,1.157,1,0.00494,0.025,0.00494,0
0.00043675,299.44,-0.14673,-0.039282,0,-0.14317,-0.034386,0,0.038638,0.0025415,0,0.00056057,0,0,0,1.8467e-09,0,99770,1.1581,1.157,1,0.004945,0.025,0.004945,0
0.00043659,299.44,-0.14666,-0.03931,0,-0.14314,-0.034411,0,0.038614,0.0025491,0,0.00055967,0,0,0,1.8518e-09,0,99770,1.1581,1.157,1,0.00495,0.025,0.00495,0
0.00043643,299.44,-0.1466,-0.039338,0,-0.14312,-0.034435,0,0.03859,0.0025568,0,0.00055877,0,0,0,1.8568e-09,0,99770,1.1581,1.157,1,0.004955,0.025,0.004955,0
0.00043628,299.44,-0.14654,-0.039365,0,-0.14309,-0.034459,0,0.038566,0.0025645,0,0.00055787,0,0,0,1.8618e-09,0,99770,1.1581,1.157,1,0.00496,0.025,0.00496,0
0.00043612,299.44,-0.14647,-0.039393,0,-0.14307,-0.034483,0,0.038543,0.0025721,0,0.00055697,0,0,0,1.8669e-09,0,99770,1.1581,1.157,1,0.004965,0.025,0.004965,0
0.00043596,299.43,-0.14641,-0.03942,0,-0.14304,-0.034508,0,0.038519,0.0025798,0,0.00055607,0,0,0,1.8719e-09,0,99770,1.1581,1.157,1,0.00497,0.025,0.00497,0
0.00043581,299.43,-0.14634,-0.039448,0,-0.14301,-0.034532,0,0.038495,0.0025874,0,0.00055517,0,0,0,1.8769e-09,0,99770,1.1581,1.157,1,0.004975,0.025,0.004975,0
0.00043564,299.43,-0.14628,-0.039475,0,-0.14298,-0.034556,0,0.03847,0.0025952,0,0.00055429,0,0,0,1.8818e-09,0,99770,1.1581,1.157,1,0.00498,0.025,0.00498,0
0.00043547,299.43,-0.14621,-0.039502,0,-0.14295,-0.03458,0,0.038446,0.0026029,0,0.00055341,0,0,0,1.8866e-09,0,99770,1.1581,1.157,1,0.004985,0.025,0.004985,0
0.0004353,299.43,-0.14614,-0.039529,0,-0.14292,-0.034604,0,0.038421,0.0026107,0,0.00055253,0,0,0,1.8914e-09,0,99770,1.1581,1.157,1,0.00499,0.025,0.00499,0
0.00043513,299.43,-0.14607,-0.039556,0,-0.14289,-0.034628,0,0.038396,0.0026184,0,0.00055164,0,0,0,1.8962e-09,0,99770,1.1581,1.1571,1,0.004995,0.025,0.004995,0
0.00043496,299.43,-0.146,-0.039583,0,-0.14285,-0.034652,0,0.038372,0.0026262,0,0.00055076,0,0,0,1.9011e-09,0,99770,1.1581,1.1571,1,0.005,0.025,0.005,0
